(:epoch, 7000, :trn, 0.19587015723971132)
(:epoch, 8000, :trn, 0.1885318551393513)
(:epoch, 9000, :trn, 0.1805631406900453)
(:epoch, 10000, :trn, 0.17886945764365156)
n=40, loss =0.2104385944237165
(:epoch, 1000, :trn, 0.1933280989109597)
(:epoch, 2000, :trn, 0.18715426426453746)
(:epoch, 3000, :trn, 0.1828667376942519)
(:epoch, 4000, :trn, 0.17903562492022354)
(:epoch, 5000, :trn, 0.17562433516485224)
(:epoch, 6000, :trn, 0.17319204482675815)
(:epoch, 7000, :trn, 0.17244343491116898)
(:epoch, 8000, :trn, 0.17143842153720412)
(:epoch, 9000, :trn, 0.17141666954356363)
(:epoch, 10000, :trn, 0.17161006377920862)
n=45, loss =0.19415020503741925
(:epoch, 1000, :trn, 0.23427566924773374)
(:epoch, 2000, :trn, 0.22523034025944777)
(:epoch, 3000, :trn, 0.22090612731922737)
(:epoch, 4000, :trn, 0.21286876856315376)
(:epoch, 5000, :trn, 0.20502804954226422)
(:epoch, 6000, :trn, 0.1985760675130535)
(:epoch, 7000, :trn, 0.19431690348739603)
(:epoch, 8000, :trn, 0.19236019794548873)
(:epoch, 9000, :trn, 0.1886664620130231)
(:epoch, 10000, :trn, 0.16982241014475372)
n=50, loss =0.19921258257685087
(:epoch, 1000, :trn, 0.14356571649730496)
(:epoch, 2000, :trn, 0.12455907882477055)
(:epoch, 3000, :trn, 0.12430937576647572)
(:epoch, 4000, :trn, 0.1254954488431122)
(:epoch, 5000, :trn, 0.12711799803808305)
(:epoch, 6000, :trn, 0.125937540420985)
(:epoch, 7000, :trn, 0.12246105534727555)
(:epoch, 8000, :trn, 0.12176339814235564)
(:epoch, 9000, :trn, 0.12138032330075041)
(:epoch, 10000, :trn, 0.12093834262089806)
n=55, loss =0.15523029667190144
(:epoch, 1000, :trn, 0.23063588016782335)
(:epoch, 2000, :trn, 0.1909441404265733)
(:epoch, 3000, :trn, 0.17941788512987045)
(:epoch, 4000, :trn, 0.17490166469898352)
(:epoch, 5000, :trn, 0.17418764236554096)
(:epoch, 6000, :trn, 0.1737977913733545)
(:epoch, 7000, :trn, 0.17432394828370884)
(:epoch, 8000, :trn, 0.17409789496701733)
(:epoch, 9000, :trn, 0.17315849843089517)
(:epoch, 10000, :trn, 0.1687454306836641)
n=60, loss =0.19808986949131718
(:epoch, 1000, :trn, 0.2387206423017461)
(:epoch, 2000, :trn, 0.22774799665381187)
(:epoch, 3000, :trn, 0.21239367097792802)
(:epoch, 4000, :trn, 0.20607990520595873)
(:epoch, 5000, :trn, 0.19889962723077712)
(:epoch, 6000, :trn, 0.1902002807049929)
(:epoch, 7000, :trn, 0.18273943240972887)
(:epoch, 8000, :trn, 0.17669345704364098)
(:epoch, 9000, :trn, 0.17342619935217193)
(:epoch, 10000, :trn, 0.17186733755268613)
n=65, loss =0.20081770307413097
(:epoch, 1000, :trn, 0.19203927287598926)
(:epoch, 2000, :trn, 0.18695462579275876)
(:epoch, 3000, :trn, 0.1836623862507439)
(:epoch, 4000, :trn, 0.17753367979439752)
(:epoch, 5000, :trn, 0.1725912870130611)
(:epoch, 6000, :trn, 0.16839233465503134)
(:epoch, 7000, :trn, 0.16518233504746332)
(:epoch, 8000, :trn, 0.16385726717268306)
(:epoch, 9000, :trn, 0.163387983844399)
(:epoch, 10000, :trn, 0.16358243049391166)
n=70, loss =0.19389233664793118
(:epoch, 1000, :trn, 0.22512806217955797)
(:epoch, 2000, :trn, 0.20621843781506988)
(:epoch, 3000, :trn, 0.19662709872679596)
(:epoch, 4000, :trn, 0.1947774672938892)
(:epoch, 5000, :trn, 0.1955628485683549)
(:epoch, 6000, :trn, 0.19271593689140304)
(:epoch, 7000, :trn, 0.1912361256044262)
(:epoch, 8000, :trn, 0.19018387841527276)
(:epoch, 9000, :trn, 0.17663527018362873)
(:epoch, 10000, :trn, 0.17214538199457233)
n=75, loss =0.21244033050884073
(:epoch, 1000, :trn, 0.20992712644260172)
(:epoch, 2000, :trn, 0.19021483858270738)
(:epoch, 3000, :trn, 0.1835925067675916)
(:epoch, 4000, :trn, 0.1824887805059956)
(:epoch, 5000, :trn, 0.183218287556151)
(:epoch, 6000, :trn, 0.1836332909090305)
(:epoch, 7000, :trn, 0.1838212833649218)
(:epoch, 8000, :trn, 0.1838370170385487)
(:epoch, 9000, :trn, 0.18254235267863145)
(:epoch, 10000, :trn, 0.18067240332254658)
n=80, loss =0.22019652102668108
(:epoch, 1000, :trn, 0.08476780574307999)
(:epoch, 2000, :trn, 0.05469890092711607)
(:epoch, 3000, :trn, 0.04543667813364725)
(:epoch, 4000, :trn, 0.04355090799926847)
(:epoch, 5000, :trn, 0.04361428502527811)
(:epoch, 6000, :trn, 0.04402327046644514)
(:epoch, 7000, :trn, 0.04469575322189351)
(:epoch, 8000, :trn, 0.04458043632334621)
(:epoch, 9000, :trn, 0.04529893703706858)
(:epoch, 10000, :trn, 0.045256837685637624)
n=85, loss =0.057304847929866586
(:epoch, 1000, :trn, 0.15329821569930713)
(:epoch, 2000, :trn, 0.1519011534170133)
(:epoch, 3000, :trn, 0.151620200396074)
(:epoch, 4000, :trn, 0.15162628808108883)
(:epoch, 5000, :trn, 0.14660456515391407)
(:epoch, 6000, :trn, 0.14443507424727176)
(:epoch, 7000, :trn, 0.1370137217788583)
(:epoch, 8000, :trn, 0.13221387609811525)
(:epoch, 9000, :trn, 0.12437090147461072)
(:epoch, 10000, :trn, 0.07001485958242405)
n=90, loss =0.08991960716566721
(:epoch, 1000, :trn, 0.21893903511399043)
(:epoch, 2000, :trn, 0.2074967736010948)
(:epoch, 3000, :trn, 0.1986476953404005)
(:epoch, 4000, :trn, 0.18717427391465283)
(:epoch, 5000, :trn, 0.18335798103388617)
(:epoch, 6000, :trn, 0.1477050700482764)
(:epoch, 7000, :trn, 0.14247407930261108)
(:epoch, 8000, :trn, 0.1370084754875254)
(:epoch, 9000, :trn, 0.13369955773975836)
(:epoch, 10000, :trn, 0.12958861408234196)
n=95, loss =0.16237863729338745
(:epoch, 1000, :trn, 0.21898762414435854)
(:epoch, 2000, :trn, 0.1586460194490894)
(:epoch, 3000, :trn, 0.15031892204135197)
(:epoch, 4000, :trn, 0.1424522134144648)
(:epoch, 5000, :trn, 0.13594419546666164)
(:epoch, 6000, :trn, 0.12705767452315733)
(:epoch, 7000, :trn, 0.12163750539489006)
(:epoch, 8000, :trn, 0.11930437500156663)
(:epoch, 9000, :trn, 0.11932717123055418)
(:epoch, 10000, :trn, 0.11822382569964414)
n=100, loss =0.14364917498691535
(:epoch, 1000, :trn, 0.14384768571012108)
(:epoch, 2000, :trn, 0.10551668941336395)
(:epoch, 3000, :trn, 0.09647642281066413)
(:epoch, 4000, :trn, 0.08847839333383309)
(:epoch, 5000, :trn, 0.08524504122564971)
(:epoch, 6000, :trn, 0.08387434409493191)
(:epoch, 7000, :trn, 0.08204683604226946)
(:epoch, 8000, :trn, 0.08097708920033381)
(:epoch, 9000, :trn, 0.07966973945677233)
(:epoch, 10000, :trn, 0.07833466270992055)
n=105, loss =0.10277232356357961
(:epoch, 1000, :trn, 0.20889046461893418)
(:epoch, 2000, :trn, 0.17104439836094332)
(:epoch, 3000, :trn, 0.14423158987097243)
(:epoch, 4000, :trn, 0.13195973667716496)
(:epoch, 5000, :trn, 0.1270451007796493)
(:epoch, 6000, :trn, 0.12940718115046906)
(:epoch, 7000, :trn, 0.13382852701571207)
(:epoch, 8000, :trn, 0.1361135264692108)
(:epoch, 9000, :trn, 0.13608774167321008)
(:epoch, 10000, :trn, 0.13631289182968648)
n=110, loss =0.1679502530455119
(:epoch, 1000, :trn, 0.08289619545690709)
(:epoch, 2000, :trn, 0.0634304897816527)
(:epoch, 3000, :trn, 0.0583139582744674)
(:epoch, 4000, :trn, 0.05761170849801466)
(:epoch, 5000, :trn, 0.05646300691437908)
(:epoch, 6000, :trn, 0.05526706486385206)
(:epoch, 7000, :trn, 0.054803202957842814)
(:epoch, 8000, :trn, 0.05499496229417247)
(:epoch, 9000, :trn, 0.0540445254643036)
(:epoch, 10000, :trn, 0.05317142240866147)
n=115, loss =0.06320898811323668
(:epoch, 1000, :trn, 0.25413458534991695)
(:epoch, 2000, :trn, 0.14917742690337824)
(:epoch, 3000, :trn, 0.08894495359773674)
(:epoch, 4000, :trn, 0.08198721159105472)
(:epoch, 5000, :trn, 0.08048619523201364)
(:epoch, 6000, :trn, 0.07586377939559018)
(:epoch, 7000, :trn, 0.07715096697658007)
(:epoch, 8000, :trn, 0.06671768679508755)
(:epoch, 9000, :trn, 0.06258845937105022)
(:epoch, 10000, :trn, 0.06241375600041621)
n=120, loss =0.07898261880602485
(:epoch, 1000, :trn, 0.11024583646985187)
(:epoch, 2000, :trn, 0.07445958908196454)
(:epoch, 3000, :trn, 0.06378509717399361)
(:epoch, 4000, :trn, 0.06231892818327954)
(:epoch, 5000, :trn, 0.06168475050727389)
(:epoch, 6000, :trn, 0.060993617917999204)
(:epoch, 7000, :trn, 0.06157520099748162)
(:epoch, 8000, :trn, 0.05943862428404213)
(:epoch, 9000, :trn, 0.05912960086541797)
(:epoch, 10000, :trn, 0.058954216058011315)
n=125, loss =0.07302276173367936
(:epoch, 1000, :trn, 0.3199446907223869)
(:epoch, 2000, :trn, 0.26516990396789686)
(:epoch, 3000, :trn, 0.22080718395427607)
(:epoch, 4000, :trn, 0.1972205952693202)
(:epoch, 5000, :trn, 0.18652573635700584)
(:epoch, 6000, :trn, 0.18371112171634252)
(:epoch, 7000, :trn, 0.1826413414488823)
(:epoch, 8000, :trn, 0.18249913554756902)
(:epoch, 9000, :trn, 0.18199825318568727)
(:epoch, 10000, :trn, 0.1809816423292792)
n=130, loss =0.2283275785053606
(:epoch, 1000, :trn, 0.1347808173677007)
(:epoch, 2000, :trn, 0.07244122857010422)
(:epoch, 3000, :trn, 0.07853857006382815)
(:epoch, 4000, :trn, 0.07477533094964016)
(:epoch, 5000, :trn, 0.06640210189622177)
(:epoch, 6000, :trn, 0.06466079366174289)
(:epoch, 7000, :trn, 0.06440776311607468)
(:epoch, 8000, :trn, 0.06285966415148203)
(:epoch, 9000, :trn, 0.061716673825899564)
(:epoch, 10000, :trn, 0.05937408905545908)
n=135, loss =0.07813627164137545
(:epoch, 1000, :trn, 0.1137039744704152)
(:epoch, 2000, :trn, 0.10605386831658245)
(:epoch, 3000, :trn, 0.06465084395031186)
(:epoch, 4000, :trn, 0.055109719346037346)
(:epoch, 5000, :trn, 0.06118976112705258)
(:epoch, 6000, :trn, 0.06188814242885093)
(:epoch, 7000, :trn, 0.06348604608609235)
(:epoch, 8000, :trn, 0.06484935173808086)
(:epoch, 9000, :trn, 0.06649914872897213)
(:epoch, 10000, :trn, 0.06505929820847527)
n=140, loss =0.08021665564784769
(:epoch, 1000, :trn, 0.23417600705533925)
(:epoch, 2000, :trn, 0.19424126118012566)
(:epoch, 3000, :trn, 0.16836515976228203)
(:epoch, 4000, :trn, 0.14966546317063756)
(:epoch, 5000, :trn, 0.13406500972907956)
(:epoch, 6000, :trn, 0.12714761532621793)
(:epoch, 7000, :trn, 0.11929038560670181)
(:epoch, 8000, :trn, 0.11499418649083665)
(:epoch, 9000, :trn, 0.11408684483467235)
(:epoch, 10000, :trn, 0.1138277694108994)
n=145, loss =0.15417989059132364
(:epoch, 1000, :trn, 0.2437251676760082)
(:epoch, 2000, :trn, 0.17540803319437293)
(:epoch, 3000, :trn, 0.12969858286766267)
(:epoch, 4000, :trn, 0.1293912725246357)
(:epoch, 5000, :trn, 0.13314862296249308)
(:epoch, 6000, :trn, 0.1337725517835549)
(:epoch, 7000, :trn, 0.13644357380348981)
(:epoch, 8000, :trn, 0.13625168303787716)
(:epoch, 9000, :trn, 0.1348559691192368)
(:epoch, 10000, :trn, 0.13204310433371722)
n=150, loss =0.16247181919222667
