(:epoch, 2000, :trn, 0.20343008967691634)
(:epoch, 3000, :trn, 0.20344210553371228)
(:epoch, 4000, :trn, 0.20343637406326082)
(:epoch, 5000, :trn, 0.20299661429876575)
(:epoch, 6000, :trn, 0.20298226913031164)
(:epoch, 7000, :trn, 0.20293248045355516)
(:epoch, 8000, :trn, 0.2029585596008507)
(:epoch, 9000, :trn, 0.20294847659857573)
(:epoch, 10000, :trn, 0.2029509505252165)
m=5, loss =0.20703887732804474
(:epoch, 1000, :trn, 0.169071099165701)
(:epoch, 2000, :trn, 0.15737673073364777)
(:epoch, 3000, :trn, 0.1540245820147987)
(:epoch, 4000, :trn, 0.15110235693929758)
(:epoch, 5000, :trn, 0.14357240331534354)
(:epoch, 6000, :trn, 0.14306249909563842)
(:epoch, 7000, :trn, 0.14330843253491143)
(:epoch, 8000, :trn, 0.14329738766863062)
(:epoch, 9000, :trn, 0.1425371220679741)
(:epoch, 10000, :trn, 0.1422540273793796)
m=6, loss =0.14425514928920757
(:epoch, 1000, :trn, 0.22660625260623174)
(:epoch, 2000, :trn, 0.22501396850632216)
(:epoch, 3000, :trn, 0.22500982440855571)
(:epoch, 4000, :trn, 0.22492832085886294)
(:epoch, 5000, :trn, 0.22494474614591803)
(:epoch, 6000, :trn, 0.2249232256463771)
(:epoch, 7000, :trn, 0.2249198860639899)
(:epoch, 8000, :trn, 0.22491833580524373)
(:epoch, 9000, :trn, 0.22495520674000477)
(:epoch, 10000, :trn, 0.22457315305389414)
m=7, loss =0.22491601680290116
(:epoch, 1000, :trn, 0.1781209573256221)
(:epoch, 2000, :trn, 0.17627768354718143)
(:epoch, 3000, :trn, 0.17428209366092084)
(:epoch, 4000, :trn, 0.16597465459116903)
(:epoch, 5000, :trn, 0.1654815722337811)
(:epoch, 6000, :trn, 0.16277118202673524)
(:epoch, 7000, :trn, 0.16107932131332958)
(:epoch, 8000, :trn, 0.15540425015204898)
(:epoch, 9000, :trn, 0.15438764558669396)
(:epoch, 10000, :trn, 0.15280966510880456)
m=8, loss =0.1522667089199145
(:epoch, 1000, :trn, 0.24974987369229473)
(:epoch, 2000, :trn, 0.2497498730473587)
(:epoch, 3000, :trn, 0.2497498730471824)
(:epoch, 4000, :trn, 0.2497498730471824)
(:epoch, 5000, :trn, 0.2497498730471824)
(:epoch, 6000, :trn, 0.24974987304718235)
(:epoch, 7000, :trn, 0.24974987304718235)
(:epoch, 8000, :trn, 0.24974987304718235)
(:epoch, 9000, :trn, 0.24974987304718235)
(:epoch, 10000, :trn, 0.24974987304718235)
m=9, loss =0.2500467223451362
(:epoch, 1000, :trn, 0.2500000279642375)
(:epoch, 2000, :trn, 0.2500000279642375)
(:epoch, 3000, :trn, 0.2500000279642375)
(:epoch, 4000, :trn, 0.2500000279642375)
(:epoch, 5000, :trn, 0.2500000279642375)
(:epoch, 6000, :trn, 0.2500000279642375)
(:epoch, 7000, :trn, 0.2500000279642375)
(:epoch, 8000, :trn, 0.2500000279642375)
(:epoch, 9000, :trn, 0.2500000279642375)
(:epoch, 10000, :trn, 0.2500000279642375)
m=10, loss =0.2500000279642375
(:epoch, 1000, :trn, 0.2500000279642375)
(:epoch, 2000, :trn, 0.2500000279642375)
(:epoch, 3000, :trn, 0.2500000279642375)
(:epoch, 4000, :trn, 0.2500000279642375)
(:epoch, 5000, :trn, 0.2500000279642375)
(:epoch, 6000, :trn, 0.2500000279642375)
(:epoch, 7000, :trn, 0.2500000279642375)
(:epoch, 8000, :trn, 0.2500000279642375)
(:epoch, 9000, :trn, 0.2500000279642375)
(:epoch, 10000, :trn, 0.2500000279642375)
m=11, loss =0.2500000279642375
(:epoch, 1000, :trn, 0.2500000279642375)
(:epoch, 2000, :trn, 0.2500000279642375)
(:epoch, 3000, :trn, 0.2500000279642375)
(:epoch, 4000, :trn, 0.2500000279642375)
(:epoch, 5000, :trn, 0.2500000279642375)
(:epoch, 6000, :trn, 0.2500000279642375)
(:epoch, 7000, :trn, 0.2500000279642375)
(:epoch, 8000, :trn, 0.2500000279642375)
(:epoch, 9000, :trn, 0.2500000279642375)
(:epoch, 10000, :trn, 0.2500000279642375)
m=12, loss =0.2500000279642375
